op,'Estilo','Etiqueta Color','Talla',Suma de 'Q Req',Suma de 'Q Prog',Suma de 'Q Mer',Segundas,OP ESTILO COLOR ,Defecto,CALIDAD,Marca,MINUTAJE COSTURA,TEMPORADA,PRENDA,GRUPO TEJIDO,DISEÑO,DENSIDAD ALAV,DENSIDAD DLAV,'Est Pza','Est Bloque','Est Pda',BORDADO,LAVADO TPA,RUTA,'Descripción Lavados Paños Bloq Pzas','Descripción Lavado Teñido en Prenda','Tipo de Prenda Planeamiento','Tipo de Pedido OComercial',Se trabaja en?,LT Manufac,LT Total,TIPO DE COSTURA,Hilo
304743,S26-W10245,FADED BLAC,L,576,593,0,3,304743S26-W10245FADED BLAC,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304743,S26-W10245,FADED BLAC,M,464,480,0,2,304743S26-W10245FADED BLAC,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304743,S26-W10245,FADED BLAC,S,255,266,0,2,304743S26-W10245FADED BLAC,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304743,S26-W10245,FADED BLAC,XL,515,531,0,4,304743S26-W10245FADED BLAC,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
283684,PH0084,BLANC 001,6,18,21,0,0,283684PH0084BLANC 001,SIN DEFECTO,PRIMERA,LACOSTE,19.22,SPRING SUM 2025,BOX,PIQUE,SIMPLE LYCRADO 1:1,210,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO,,,Pechera Básico,PRODUCCIÓN,Servicio,107,161,Cost. Recta,30/1
304743,S26-W10245,FADED BLAC,XXL,274,286,0,2,304743S26-W10245FADED BLAC,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304755,S26-W10245,FOG GRAY 1,L,785,808,0,7,304755S26-W10245FOG GRAY 1,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304755,S26-W10245,FOG GRAY 1,M,635,655,0,7,304755S26-W10245FOG GRAY 1,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
285167,1T303,NAUTICAL B,3X,18,21,0,0,2851671T303NAUTICAL B,SIN DEFECTO,PRIMERA,SOUTHERN SHIRT,11.09,SPRING 2025,T-SHIRT,JERSEY,LLANO,170,185,S,S,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / TRANSFER / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PHOTO SAMPLE,Servicio,,100,Cost. Remalle,24/1
304755,S26-W10245,FOG GRAY 1,XL,712,733,0,14,304755S26-W10245FOG GRAY 1,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
285196,2T335,MOONLIGHT,2X,18,23,0,0,2851962T335MOONLIGHT,SIN DEFECTO,PRIMERA,SOUTHERN SHIRT,10.89,SPRING 2025,T-SHIRT,JERSEY,LLANO,170,185,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / TRANSFER / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PHOTO SAMPLE,Servicio,28,100,Cost. Remalle,24/1
304755,S26-W10245,FOG GRAY 1,XXL,417,432,0,6,304755S26-W10245FOG GRAY 1,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304769,S26-W10245,GLACIER BL,L,1165,1200,0,1,304769S26-W10245GLACIER BL,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304769,S26-W10245,GLACIER BL,M,860,888,0,6,304769S26-W10245GLACIER BL,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304769,S26-W10245,GLACIER BL,S,412,429,0,3,304769S26-W10245GLACIER BL,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304769,S26-W10245,GLACIER BL,XL,1049,1081,0,3,304769S26-W10245GLACIER BL,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
293472,2T308,PEONY 1770,XS,18,22,0,0,2934722T308PEONY 1770,SIN DEFECTO,PRIMERA,SOUTHERN SHIRT,10.23,FALL 2025,T-SHIRT,JERSEY,LLANO,170,185,S,S,S,0,P,CORTE / ESTAM.1 / CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Servicio,45,86,Cost. Remalle,24/1
304769,S26-W10245,GLACIER BL,XXL,616,639,0,5,304769S26-W10245GLACIER BL,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304753,S26-W10245,GRANITE GR,L,594,611,0,7,304753S26-W10245GRANITE GR,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304753,S26-W10245,GRANITE GR,M,524,539,0,2,304753S26-W10245GRANITE GR,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304753,S26-W10245,GRANITE GR,S,260,271,0,2,304753S26-W10245GRANITE GR,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304753,S26-W10245,GRANITE GR,XL,411,424,0,4,304753S26-W10245GRANITE GR,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
293546,1T331,TAUPE 1236,3X,18,21,0,0,2935461T331TAUPE 1236,SIN DEFECTO,PRIMERA,SOUTHERN SHIRT,15.89,FALL 2025,T-SHIRT,JERSEY,LLANO,170,185,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / ESTAM.1 / CLASIFICADO / ACABADO,,,Polera-Capucha-Polo/Bvd c/vent,PRODUCCIÓN,Servicio,47,95,Cost. Remalle,24/1
304753,S26-W10245,GRANITE GR,XXL,139,148,0,3,304753S26-W10245GRANITE GR,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304749,S26-W10245,MOSS GREEN,L,116,120,0,18,304749S26-W10245MOSS GREEN,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,57,Cost. Remalle,30/1
304749,S26-W10245,MOSS GREEN,M,89,93,0,6,304749S26-W10245MOSS GREEN,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,57,Cost. Remalle,30/1
304749,S26-W10245,MOSS GREEN,S,46,49,0,20,304749S26-W10245MOSS GREEN,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,57,Cost. Remalle,30/1
304749,S26-W10245,MOSS GREEN,XL,108,112,0,38,304749S26-W10245MOSS GREEN,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,57,Cost. Remalle,30/1
300089,BO26P049902,TAUPE 17-1,XS,18,22,0,0,300089BO26P049902TAUPE 17-1,SIN DEFECTO,PRIMERA,BOGGI,17.99,SPRING 2026,T-SHIRT,JERSEY,LLANO,135,150,0,0,0,0,0,CORTE / COSTURA / ESTAM.1 / CLASIFICADO / ACABADO,,,Polera-Capucha-Polo/Bvd c/vent,PRODUCCIÓN,Servicio,44,112,Cost. Remalle,40/1
304749,S26-W10245,MOSS GREEN,XXL,65,68,0,8,304749S26-W10245MOSS GREEN,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,57,Cost. Remalle,30/1
304751,S26-W10245,MUSHROOM B,L,329,338,0,6,304751S26-W10245MUSHROOM B,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304751,S26-W10245,MUSHROOM B,M,243,251,0,3,304751S26-W10245MUSHROOM B,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304751,S26-W10245,MUSHROOM B,S,116,121,0,4,304751S26-W10245MUSHROOM B,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304751,S26-W10245,MUSHROOM B,XL,306,315,0,6,304751S26-W10245MUSHROOM B,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
300092,BO26P049906,GREEN 18-0,XS,18,21,0,0,300092BO26P049906GREEN 18-0,SIN DEFECTO,PRIMERA,BOGGI,17.99,SPRING 2026,T-SHIRT,JERSEY,LLANO,135,150,0,0,0,0,0,CORTE / COSTURA / ESTAM.1 / CLASIFICADO / ACABADO,,,Polera-Capucha-Polo/Bvd c/vent,PRODUCCIÓN,Servicio,44,112,Cost. Remalle,40/1
304751,S26-W10245,MUSHROOM B,XXL,169,176,0,3,304751S26-W10245MUSHROOM B,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304763,S26-W10245,SANDY YELL,L,805,830,0,20,304763S26-W10245SANDY YELL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,31,57,Cost. Remalle,30/1
304763,S26-W10245,SANDY YELL,M,622,642,0,10,304763S26-W10245SANDY YELL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,31,57,Cost. Remalle,30/1
304763,S26-W10245,SANDY YELL,S,324,337,0,5,304763S26-W10245SANDY YELL,HUECOS DE LAVANDERIA,TERCERA,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,31,57,Cost. Remalle,30/1
304763,S26-W10245,SANDY YELL,XL,685,705,0,6,304763S26-W10245SANDY YELL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,31,57,Cost. Remalle,30/1
304763,S26-W10245,SANDY YELL,XS,38,43,0,1,304763S26-W10245SANDY YELL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,31,57,Cost. Remalle,30/1
304763,S26-W10245,SANDY YELL,XXL,309,322,0,5,304763S26-W10245SANDY YELL,FALLA DE ESTAMPADO,TERCERA,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,31,57,Cost. Remalle,30/1
304747,S26-W10245,SLATE BLUE,L,93,97,0,1,304747S26-W10245SLATE BLUE,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304747,S26-W10245,SLATE BLUE,M,69,73,0,1,304747S26-W10245SLATE BLUE,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
287081,TB-INTER,FADED DENI,3XL,18,22,1,0,287081TB-INTERFADED DENI,,,ROCHAS,11.42,SPRING 2025,T-SHIRT,GAMUZA,LLANO,205,220,0,0,S,0,T,LAVADOS SIMPLES / CORTE / COSTURA / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO,LAVADO PAÑO SUAVIZADO,,Polo Cuello Redondo,PRODUCCIÓN,Servicio,45,105,Cost. Remalle,50/1
304747,S26-W10245,SLATE BLUE,XL,88,92,0,2,304747S26-W10245SLATE BLUE,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
299486,A41423,BLACK/BLAC,3XL,17,22,0,0,299486A41423BLACK/BLAC,SIN DEFECTO,PRIMERA,TRAVIS MATHEW,29,SPRING 2025,BOX,GAMUZA,WINTER APARIENCIA LISTADO,145,150,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,48.49769585,97.359447,Cost. Recta,
288160,KHM033811,NAVY BLAZE,XS,17,21,0,0,288160KHM033811NAVY BLAZE,SIN DEFECTO,PRIMERA,KITH,10.16,WINTER 2025,T-SHIRT,JERSEY,LLANO,215,230,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ACABADO / ESTAM.1 / LAVADO ESPECIAL / ESTAM.1 / ACABADO / COSTURA / CLASIFICADO,,LAVADO SOLO AGUA/ LAVADO PRDA CON ESTAMPADO DIGITA,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,94,Cost. Remalle,18/1
304765,S26-W10245,WATERMELON,L,396,406,0,14,304765S26-W10245WATERMELON,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304765,S26-W10245,WATERMELON,M,306,316,0,1,304765S26-W10245WATERMELON,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304765,S26-W10245,WATERMELON,S,160,168,0,2,304765S26-W10245WATERMELON,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304765,S26-W10245,WATERMELON,XL,365,375,0,10,304765S26-W10245WATERMELON,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
299563,KHW010334,BLACK BEAU,XL,17,22,0,0,299563KHW010334BLACK BEAU,SIN DEFECTO,PRIMERA,KITH,35.99,WINTER 2025,T-SHIRT,GAMUZA,FULL LYCRA VANIZADA,400,450,0,0,0,S,0,CORTE / COSTURA / BORDADO 1 / CLASIFICADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Planta,49,116,Cost. Recta,40/1
304765,S26-W10245,WATERMELON,XXL,144,152,0,1,304765S26-W10245WATERMELON,,,LIFE IS GOOD,6.87,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,57,Cost. Remalle,30/1
304746,S26-W10245X,BIRCH WHIT,XXXL,74,85,0,1,304746S26-W10245XBIRCH WHIT,,,LIFE IS GOOD,7.47,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,32,57,Cost. Remalle,30/1
304768,S26-W10245X,CANYON ORA,XXXL,86,99,0,2,304768S26-W10245XCANYON ORA,NUDOS/EMPALME,TERCERA,LIFE IS GOOD,7.47,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,35,57,Cost. Remalle,30/1
304744,S26-W10245X,FADED BLAC,XXXL,102,116,1,2,304744S26-W10245XFADED BLAC,,,LIFE IS GOOD,7.47,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
304770,S26-W10245X,GLACIER BL,XXXL,164,178,0,1,304770S26-W10245XGLACIER BL,,,LIFE IS GOOD,7.47,SPRING 2026,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,57,Cost. Remalle,30/1
